Income,Rent,Groceries,Transport,Eating_Out,Entertainment,Utilities
1001.14,300.34,118.44,69.6,25.28,23.15,69.31
118.99,35.7,16.46,7.37,5.18,3.93,5.05
223.34,67.0,30.99,14.11,9.92,5.19,11.7
182.38,36.48,19.4,11.56,4.7,5.21,7.49
288.03,43.2,40.34,17.84,12.04,13.63,16.88
379.97,75.99,40.41,28.48,13.27,18.32,29.59
507.81,101.56,71.02,26.96,12.58,15.23,33.12
272.74,81.82,31.67,17.7,11.54,12.47,20.25
178.43,26.77,18.37,10.68,4.95,6.54,12.25
1387.02,208.05,203.82,101.56,60.63,58.73,94.51
2478.52,371.78,296.01079999999985,141.22,87.33179999999972,52.1,147.2611999999998
403.72,80.74,49.25,25.63,11.72,15.62,31.1
196.5,39.3,20.92,14.42,5.9,7.43,9.71
1172.0,234.4,120.55,72.97,43.33,25.14,54.77
113.15,22.63,15.45,6.71,5.29,3.6,6.56
275.42,82.63,40.5,19.54,12.94,12.78,11.78
206.28,61.88,29.75,13.22,6.83,9.58,11.07
142.38,21.36,17.69,9.58,4.49,2.98,9.73
287.75,57.55,33.04,17.34,7.63,8.38,14.8
180.33,54.1,19.32,12.44,7.86,7.71,8.21
363.66,54.55,42.26,25.44,15.43,16.26,23.4
367.91,110.37,51.75,23.26,8.93,17.49,23.15
218.99,43.8,29.83,12.13,7.84,10.13,14.23
267.65,53.53,39.32,15.63,7.34,6.83,17.84
299.29,89.79,32.8,17.96,12.36,9.85,22.97
688.13,137.63,74.51,44.25,22.39,27.02,28.93
319.69,95.91,41.4,24.92,7.27,11.84,22.39
696.36,208.91,93.99,35.36,23.57,31.62,55.23
575.22,172.57,67.74,32.23,19.81,21.37,32.44
568.69,170.61,74.72,28.63,18.0,15.14,26.08
1092.67,163.9,151.24,75.24,51.01,49.06,60.11
147.02,29.4,19.94,8.39,3.69,4.67,7.35
246.55,49.31,27.27,19.68,7.1,11.74,13.28
1475.49,442.65,190.36,82.5,47.1,65.06,113.86
293.02,43.95,37.33,18.62,11.5,6.41,19.32
37.86,7.57,4.94,2.24,1.2,0.93,2.37
306.04,91.81,37.44,17.74,13.61,12.8,14.7
401.04,80.21,51.59,31.56,19.57,18.59,27.03
44.36,13.31,5.33,3.39,1.86,1.59,3.0
1046.55,313.96,149.03,52.57,21.32,42.86,60.43
203.39,40.68,22.97,12.37,10.12,8.48,13.22
468.23,140.47,49.02,32.65,20.16,15.98,21.76
300.46,90.14,32.91,19.3,12.85,10.08,12.86
128.43,25.69,17.27,10.21,4.48,5.74,5.91
152.89,45.87,17.62,10.93,3.13,7.01,7.26
170.38,51.11,19.25,11.63,6.01,4.32,13.01
858.03,171.61,97.21,53.06,21.9,28.04,59.35
319.92,95.98,33.11,17.63,12.87,15.84,20.11
237.13,35.57,35.0,16.91,4.87,4.75,12.66
170.45,34.09,19.99,8.71,5.7,7.54,13.11
937.32,281.2,123.94,72.95,42.12,27.44,57.86
1161.5,348.45,158.37,71.44,57.35,28.99,60.92
928.81,139.32,110.37,61.82,45.88,29.0,60.51
533.82,106.76,76.71,33.18,25.51,12.66,22.56
453.94,90.79,61.58,27.67,15.29,15.72,34.28
136.1,27.22,14.02,10.82,5.25,6.07,6.99
295.73,59.15,41.7,19.78,6.34,7.46,18.07
208.31,62.49,23.12,15.92,7.24,4.79,13.68
83.57,16.71,10.01,4.67,3.7,2.85,5.71
838.6,167.72,125.37,55.57,19.15,28.21,64.75
206.32,41.26,23.32,13.32,6.28,5.7,9.79
937.16,281.15,137.41,57.83,33.09,31.3,51.75
728.87,218.66,101.19,47.18,26.6,30.06,31.82
561.99,84.3,76.57,32.18,19.79,22.02,40.38
587.81,117.56,87.91,43.38,22.41,12.43,31.48
220.05,66.01,31.86,15.01,9.7,9.6,11.07
1591.42,477.43,226.83,85.24,73.41,74.63,86.3
372.64,74.53,38.26,24.04,10.41,16.57,21.06
458.36,91.67,54.53,35.89,18.08,20.65,22.17
214.19,42.84,25.02,16.75,8.86,4.69,11.31
170.92,25.64,17.68,13.62,4.78,5.8,8.19
527.39,105.48,55.79,29.87,17.95,25.52,29.7
428.42,128.53,57.51,31.75,13.95,8.75,27.48
191.45,57.43,26.89,12.98,5.66,8.88,14.25
113.9,17.09,14.9,8.33,4.48,2.29,7.3
130.34,19.55,18.12,9.05,3.36,6.29,8.89
937.31,281.19,121.97,53.57,34.52,19.94,43.11
220.41,66.12,29.91,11.64,7.67,6.65,16.94
274.51,41.18,37.39,17.75,7.75,11.25,20.03
1148.69,344.61,161.41,70.76,27.82,40.75,85.57
146.7,44.01,16.96,9.15,6.08,3.85,7.58
201.24,30.19,28.07,13.56,7.71,8.25,12.47
194.63,29.19,24.33,14.22,5.44,8.14,8.96
1313.64,262.73,194.54,94.31,28.19,52.95,97.46
1773.68,528.6405999999998,191.96,114.07,81.91,65.04,139.99
656.78,98.52,98.09,43.31,27.46,32.55,42.68
673.72,134.74,70.46,45.46,28.74,32.05,34.49
226.29,67.89,29.4,16.46,10.51,8.51,14.04
1709.52,341.9,229.27,130.65,47.74,45.52,102.02
445.97,66.9,64.67,29.35,17.39,14.95,24.85
712.37,213.71,98.3,54.07,33.74,16.26,34.05
330.86,66.17,34.67,25.81,12.66,14.38,17.37
290.52,58.1,38.01,16.26,6.84,7.31,22.52
1361.77,204.26,183.94,87.12,63.41,61.55,77.35
554.4,110.88,61.08,33.21,17.94,19.76,26.29
1149.64,229.93,152.76,62.35,34.42,44.05,69.34
441.58,88.32,46.18,25.58,12.95,16.16,18.94
182.62,36.52,19.55,11.39,6.72,4.99,10.24
225.75,67.73,26.66,14.81,9.13,9.66,15.17
390.91,58.64,42.92,25.57,10.68,16.85,19.76
218.09,43.62,21.85,13.06,8.66,10.42,8.9
148.43,29.69,19.45,11.66,5.75,3.62,8.82
941.28,188.26,115.91,48.54,40.64,44.62,65.06
232.81,46.56,25.88,16.98,5.11,7.4,15.14
402.08,80.42,44.47,31.21,18.62,15.85,18.22
456.24,91.25,59.15,33.37,18.18,17.0,33.6
224.88,44.98,23.7,12.09,10.4,8.32,14.83
1149.11,344.73,129.18,87.42,23.03,44.89,69.0
147.29,29.46,15.03,8.69,3.1,6.21,10.04
443.81,88.76,61.38,25.39,16.04,18.4,31.37
438.34,65.75,65.23,34.3,15.87,15.0,32.58
344.71,68.94,39.05,22.4,13.0,7.99,13.85
127.56,25.51,15.72,8.08,4.75,4.23,9.51
722.53,144.51,88.05,41.56,21.15,29.88,53.6
652.57,130.51,82.93,42.86,15.09,30.91,52.05
209.69,31.45,24.9,13.6,10.0,7.16,12.73
634.03,126.81,67.59,38.4,27.76,19.02,33.23
485.91,97.18,54.62,29.22,18.58,19.13,25.85
129.23,25.85,18.07,7.51,4.62,3.13,5.17
181.81,36.36,23.62,13.07,5.82,6.13,11.24
894.92,178.98,92.58,68.42,26.1,24.13,60.91
461.11,92.22,51.1,31.33,11.38,12.49,28.63
229.22,68.76,27.51,15.16,8.44,7.59,12.51
181.15,27.17,23.97,13.11,7.39,6.44,10.6
238.36,47.67,33.19,16.05,9.28,10.96,15.26
252.28,50.46,32.6,14.95,5.05,8.64,10.66
182.97,36.59,26.53,11.53,3.94,8.17,10.72
89.36,17.87,12.53,5.56,3.87,4.28,5.08
896.16,134.42,110.97,56.02,32.92,39.77,48.48
782.59,156.52,106.79,53.29,31.57,31.43,55.68
130.0,19.5,14.05,8.57,5.21,5.19,8.37
401.48,120.44,47.13,20.58,17.33,19.21,31.58
174.92,26.24,17.68,9.23,4.73,7.42,8.95
292.03,58.41,40.04,14.63,9.11,7.4,15.74
273.22,54.64,40.05,20.99,12.62,10.8,16.2
255.66,76.7,30.39,15.79,8.31,8.11,11.02
1787.3,268.1,206.33,114.51,64.13,40.77,93.29
253.11,75.93,28.67,12.81,12.08,10.96,11.11
188.57,37.71,18.86,11.73,6.71,6.74,8.56
195.59,39.12,22.56,13.75,6.78,5.47,12.99
829.75,248.93,83.67,47.85,20.56,19.95,57.28
96.01,19.2,12.29,6.65,3.19,2.29,4.09
195.59,29.34,26.25,10.25,8.97,9.74,9.03
1145.46,343.64,135.07,75.67,28.78,50.04,75.63
437.59,87.52,52.57,34.67,12.84,18.59,32.99
419.74,83.95,48.63,32.99,19.74,11.82,18.61
1981.92,396.38,224.6,147.63,87.33179999999972,73.5,104.52
438.42,65.76,50.94,28.13,14.54,19.84,30.14
204.29,40.86,26.17,10.33,4.16,4.84,13.07
287.28,43.09,36.79,19.35,13.68,10.06,16.35
145.15,43.54,19.85,7.66,3.6,3.12,8.06
983.24,294.97,104.89,55.38,37.91,20.43,50.51
570.07,114.01,84.34,38.75,20.16,12.74,37.75
885.04,132.76,111.65,54.59,19.16,38.76,39.96
950.03,190.01,135.22,50.96,32.35,24.15,52.44
258.46,77.54,26.64,14.53,8.15,6.01,20.46
169.07,33.81,19.96,10.07,7.1,5.02,7.11
345.41,103.62,47.12,26.21,16.07,7.64,17.51
179.09,35.82,18.78,13.96,4.27,6.94,14.3
410.78,123.24,44.53,32.77,11.72,11.85,28.13
890.5,178.1,114.64,67.4,27.87,26.35,50.97
314.69,47.2,39.16,24.85,10.05,13.72,18.59
405.9,121.77,48.63,26.63,13.74,9.26,23.95
333.96,50.09,36.15,21.81,8.93,7.55,20.58
684.22,205.27,68.82,42.27,22.57,24.51,46.62
211.0,42.2,21.16,12.46,6.64,8.02,8.53
62.11,18.63,8.11,4.33,1.53,1.68,3.46
524.69,157.41,63.72,38.78,10.79,23.6,36.76
793.43,158.69,110.4,62.8,31.25,38.22,50.06
514.5,102.9,60.19,35.51,13.26,24.97,41.11
215.71,43.14,21.57,15.83,8.31,10.79,10.19
145.2,43.56,18.21,8.59,3.37,4.75,8.2
534.7,106.94,65.47,31.9,13.26,23.41,40.92
403.14,120.94,44.26,20.54,19.49,11.15,24.86
325.53,65.11,48.75,21.33,15.0,11.23,22.59
1547.0,309.4,163.49,107.15,54.7,62.83,85.18
168.79,25.32,20.13,10.72,5.11,5.19,11.16
1489.41,297.88,188.32,88.53,60.54,30.15,71.52
369.27,110.78,43.25,27.28,16.28,12.21,20.72
82.9,12.44,9.79,5.74,3.54,3.15,3.85
311.92,93.58,45.22,24.63,12.58,11.31,17.31
775.65,155.13,93.4,47.84,16.64,37.37,36.72
268.82,80.65,33.04,20.87,11.63,12.24,13.83
110.64,22.13,13.82,8.66,4.87,3.59,5.88
315.61,63.12,41.03,23.24,7.32,6.36,22.43
181.34,36.27,21.54,12.4,4.46,5.64,12.74
533.55,106.71,78.19,36.28,15.51,22.4,39.88
668.36,100.25,69.5,52.83,16.56,26.65,31.66
154.64,46.39,17.33,9.79,3.84,7.35,6.67
204.68,61.4,30.3,13.18,5.83,5.61,10.82
659.46,197.84,73.89,51.38,24.64,13.42,35.89
181.1,27.16,25.87,14.02,7.12,8.42,13.4
151.47,22.72,20.47,8.95,4.4,6.92,8.83
140.21,42.06,19.76,10.26,6.63,4.31,8.04
477.1,95.42,63.68,31.52,20.78,23.44,34.74
461.01,92.2,55.7,32.8,16.2,9.87,33.19
208.28,41.66,31.02,13.79,5.56,8.71,11.71
361.47,72.29,36.28,22.15,13.94,18.03,18.93
1221.47,244.29,155.7,68.03,25.76,55.82,79.42
165.15,49.55,19.32,9.85,4.15,8.19,10.47
75.54,22.66,9.72,3.97,2.51,2.52,5.91
518.1,103.62,76.07,30.05,22.93,15.87,34.02
329.57,49.44,48.87,20.95,11.09,14.89,14.66
203.99,30.6,23.62,13.24,5.56,7.05,13.93
606.54,121.31,89.09,45.66,16.87,14.0,47.16
704.5,105.67,105.21,36.63,21.81,20.72,41.57
61.53,18.46,7.63,3.18,2.32,1.62,3.46
213.58,42.72,22.77,12.56,4.67,6.73,13.03
2298.74,459.75,296.01079999999985,118.42,82.13,77.68,147.2611999999998
574.11,114.82,83.15,29.02,17.03,25.27,41.93
618.31,123.66,82.17,39.85,27.65,25.86,47.26
920.04,184.01,93.29,61.3,26.24,43.96,58.14
364.95,72.99,43.02,20.98,10.06,13.35,27.67
680.92,136.18,73.34,53.35,25.17,20.66,44.73
639.41,95.91,70.0,45.47,27.57,21.15,44.94
554.1,110.82,74.43,29.0,18.84,18.82,31.8
278.24,55.65,33.27,21.89,11.83,11.98,16.83
413.13,82.63,48.31,28.3,11.0,9.29,24.33
224.85,44.97,27.73,12.24,8.17,8.75,17.13
363.71,72.74,39.28,19.15,17.72,11.55,25.36
141.36,28.27,17.24,7.56,6.15,4.45,9.29
191.25,57.38,28.08,12.51,5.35,8.86,8.08
287.22,57.44,40.15,18.53,14.07,11.28,12.21
169.21,33.84,17.27,12.89,7.75,7.05,9.06
240.35,72.1,29.21,13.14,5.92,7.35,18.08
315.75,94.73,45.14,18.22,11.92,10.5,13.31
496.66,74.5,55.91,36.44,20.79,16.71,20.84
769.32,230.8,109.21,49.7,22.33,21.79,52.65
248.41,49.68,32.18,17.08,6.51,11.89,17.17
1047.53,209.51,105.23,65.36,36.04,48.12,78.13
762.8,152.56,109.97,47.67,18.89,16.84,35.12
538.82,161.65,78.04,42.75,24.24,22.37,23.41
407.09,81.42,57.51,31.8,16.1,18.92,19.05
464.7,92.94,58.72,32.54,10.59,16.71,34.99
930.52,139.58,126.95,53.84,18.62,30.73,54.04
958.11,287.43,102.01,70.62,22.23,19.3,67.48
1047.4,209.48,149.82,69.66,37.71,43.81,59.53
372.1,55.82,54.86,25.65,15.78,14.01,28.77
561.2,168.36,65.34,38.34,14.34,27.4,30.56
1054.63,210.93,119.24,53.84,34.37,33.93,60.42
218.58,65.57,24.55,12.02,9.92,8.93,16.05
279.04,83.71,32.62,17.26,7.18,8.81,22.26
364.65,54.7,37.89,18.91,15.35,16.92,27.06
739.36,147.87,103.2,52.45,31.23,18.85,54.49
748.63,149.73,86.93,42.43,17.23,20.37,36.57
299.29,59.86,31.13,23.35,8.2,13.1,12.41
107.69,32.31,16.09,8.25,2.32,4.47,4.87
438.36,65.75,48.54,29.92,21.09,14.01,21.89
172.68,51.8,24.33,9.82,6.98,6.47,10.7
109.31,32.79,13.62,7.56,5.33,2.49,5.66
130.98,26.2,15.56,7.14,4.72,4.42,9.99
467.41,93.48,62.35,29.85,18.27,21.25,22.74
1069.49,320.85,153.03,63.3,36.28,27.32,77.92
371.38,74.28,38.18,22.23,14.2,17.78,23.16
426.33,85.27,43.58,25.0,19.04,18.65,20.69
927.43,185.49,138.42,54.05,36.75,39.56,57.56
104.64,20.93,11.86,6.78,5.11,5.08,7.4
545.8,109.16,56.07,33.02,24.51,26.98,42.45
356.68,53.5,41.53,20.51,12.09,17.15,22.79
566.2,84.93,61.74,32.13,15.04,17.29,23.73
244.52,36.68,29.98,17.98,10.81,4.93,12.7
187.12,56.14,26.96,9.97,9.06,6.68,14.32
402.83,80.57,58.32,24.72,15.14,12.94,24.7
1346.76,269.35,155.67,98.06,31.99,36.75,93.74
716.83,215.05,88.74,39.82,30.26,15.18,37.56
239.83,35.98,30.47,14.46,11.81,8.62,17.42
123.14,36.94,13.87,6.24,3.07,3.87,5.19
93.73,18.75,10.16,6.82,4.03,2.84,4.5
1031.72,309.52,127.68,75.87,28.73,26.2,65.9
167.68,33.54,20.17,11.18,3.91,7.67,7.56
277.46,55.49,40.21,19.21,11.98,13.72,13.03
1035.95,155.39,147.46,58.39,37.38,49.43,60.17
98.99,19.8,13.18,6.93,3.81,2.66,4.74
1187.87,237.57,135.64,89.36,24.07,31.18,88.32
293.89,58.78,34.85,16.37,10.1,12.93,12.42
143.63,21.54,15.64,10.43,5.87,4.72,10.95
295.37,88.61,33.52,20.61,11.68,13.76,19.77
201.95,40.39,30.13,12.68,5.21,5.7,8.84
512.22,153.67,65.33,25.64,14.44,22.23,20.81
214.35,42.87,30.2,16.02,5.12,5.15,14.54
78.01,23.4,8.87,4.71,3.49,2.24,4.54
301.77,90.53,36.38,15.63,9.25,14.16,17.89
121.62,18.24,15.8,8.82,3.0,4.69,9.22
423.93,84.79,43.46,32.82,11.48,12.82,25.26
139.27,20.89,20.18,8.48,3.49,4.88,9.01
243.64,48.73,34.67,16.36,10.34,11.57,19.33
416.62,83.32,62.1,26.07,17.91,19.64,24.29
303.73,60.75,36.23,18.01,10.41,9.0,12.25
439.86,131.96,46.69,33.16,15.97,19.29,34.26
620.38,186.11,83.14,32.48,14.52,25.67,36.81
142.56,28.51,15.19,8.04,7.08,4.27,11.19
341.92,68.38,39.49,18.85,14.68,7.16,24.39
25.09,3.76,2.78,1.94,1.0,0.78,1.13
438.77,131.63,57.84,32.45,14.06,8.84,20.1
283.0,56.6,37.46,20.53,9.41,12.28,14.67
163.91,49.17,19.11,13.01,4.58,6.36,7.04
463.44,92.69,63.57,25.22,13.41,22.74,25.85
919.9,183.98,127.98,58.42,40.77,20.39,42.59
245.99,73.8,33.05,17.83,7.84,7.22,11.11
169.06,33.81,17.4,11.96,5.53,4.66,8.95
410.81,82.16,44.08,22.68,10.91,12.88,19.02
123.67,24.73,14.71,8.95,5.63,5.9,9.23
212.26,42.45,25.85,13.45,7.24,6.94,14.37
957.21,287.16,111.4,71.78,45.34,26.42,55.13
378.36,56.75,48.35,20.69,16.0,8.52,17.61
80.04,12.01,9.21,5.58,1.96,2.82,3.85
85.5,17.1,10.34,4.46,3.63,3.99,4.07
409.84,81.97,41.4,22.38,20.18,17.28,28.87
717.67,215.3,84.49,47.03,27.1,26.0,55.31
98.69,29.61,13.29,5.56,2.38,3.73,5.99
515.88,103.18,64.56,34.07,15.81,19.02,32.01
1043.54,313.06,142.07,74.34,25.27,35.41,48.1
1630.09,489.03,212.67,113.16,70.95,75.44,78.84
469.22,93.84,69.95,34.57,13.64,15.87,19.19
539.99,162.0,61.28,31.39,21.02,26.72,21.77
65.34,19.6,6.88,5.13,2.6,2.11,5.06
1931.22,528.6405999999998,206.08,120.95,87.33179999999972,45.08,138.13
227.17,45.43,25.77,12.01,5.93,5.93,11.7
170.6,34.12,21.97,12.28,6.63,6.71,9.5
293.52,88.06,40.7,20.45,12.62,5.98,14.51
1206.46,241.29,122.93,73.46,36.14,56.4,85.49
2105.99,528.6405999999998,296.01079999999985,136.33,48.17,45.32,147.2611999999998
397.99,119.4,46.83,29.54,10.27,14.04,16.6
799.97,239.99,112.96,57.7,37.65,20.07,47.12
372.66,111.8,49.77,19.92,18.17,14.68,22.4
156.94,47.08,20.34,8.68,5.97,4.0,7.04
1173.21,175.98,122.37,73.69,42.69,56.95,52.16
218.85,32.83,31.68,14.32,10.21,6.63,10.04
1229.7,245.94,146.19,96.39,54.4,42.75,52.46
1017.33,305.2,147.12,54.04,40.26,22.89,75.9
588.36,117.67,64.45,34.69,28.24,28.73,46.74
1555.08,311.02,230.7,99.33,75.68,52.45,97.83
2147.33,528.6405999999998,281.56,154.8612999999998,87.33179999999972,52.73,86.7
312.91,93.87,44.38,22.71,15.03,7.33,19.87
188.49,37.7,23.59,14.37,5.94,5.93,8.62
81.02,16.2,10.52,4.9,3.96,2.02,5.46
2168.63,433.73,251.5,144.67,53.51,82.91,146.72
253.25,75.97,34.72,19.56,11.34,10.0,16.41
892.6,178.52,129.55,60.22,19.05,20.71,63.75
198.96,39.79,27.03,14.63,8.77,4.04,9.08
1232.4,246.48,152.24,84.21,37.98,52.2,94.47
205.62,61.68,29.15,14.64,6.99,7.65,9.82
138.76,20.81,17.34,7.5,3.58,4.77,5.9
304.69,60.94,37.16,21.03,11.12,14.18,21.34
235.26,47.05,31.34,14.86,6.31,6.6,12.84
580.07,116.01,64.67,33.33,25.71,21.86,26.26
345.5,103.65,42.77,18.43,15.02,10.17,18.31
594.82,118.96,60.69,33.41,23.9,19.62,38.84
285.23,85.57,42.56,20.73,7.44,6.69,16.43
211.46,42.29,31.31,14.58,5.2,8.89,15.25
225.71,45.14,33.7,13.93,6.11,4.53,14.69
1848.36,277.25,266.04,126.82,55.21,57.82,94.07
431.06,64.66,62.53,31.94,13.16,20.05,21.34
73.63,14.73,7.68,5.59,1.92,3.35,3.85
237.45,71.23,26.27,14.29,10.79,5.77,14.22
389.01,77.8,51.89,24.01,10.97,13.28,24.73
1575.65,472.7,173.52,97.15,35.25,38.12,81.88
819.8,163.96,84.0,50.89,19.55,19.0,52.11
172.21,34.44,20.74,9.51,6.19,7.83,8.38
2491.87,498.37,296.01079999999985,154.8612999999998,52.46,62.94,147.2611999999998
351.14,70.23,52.6,19.06,13.03,7.58,26.41
975.71,195.14,121.38,52.77,36.31,30.77,70.03
142.89,42.87,18.65,10.34,5.92,3.52,8.6
52.86,15.86,6.2,2.92,1.64,2.58,2.51
116.67,35.0,13.31,6.47,4.11,4.48,6.83
26.73,5.35,3.92,1.66,0.56,0.74,1.43
1950.37,292.56,265.19,152.43,84.93,84.96259999999958,133.08
427.4,85.48,47.47,23.58,14.31,14.07,17.52
171.81,25.77,19.31,13.15,5.63,5.69,10.66
517.08,155.12,70.29,39.86,18.87,12.78,39.08
418.87,83.77,50.22,21.1,16.09,9.54,25.09
591.61,88.74,73.8,33.7,26.5,13.62,32.74
947.41,189.48,133.09,59.68,44.77,36.62,74.1
285.48,42.82,38.37,16.31,13.33,6.03,14.93
178.08,35.62,26.23,9.58,5.97,4.47,10.88
698.07,104.71,98.77,44.62,29.94,20.8,35.34
684.01,136.8,77.46,40.22,25.87,23.15,34.04
390.21,78.04,49.82,20.61,17.44,8.1,24.3
2055.24,528.6405999999998,232.72,128.56,50.33,69.09,93.34
253.62,76.09,29.33,19.19,5.73,10.2,13.69
175.25,26.29,24.05,11.65,8.19,4.18,8.96
502.99,100.6,59.98,32.44,24.11,18.98,30.31
209.8,41.96,26.01,14.6,6.86,5.66,13.71
535.13,107.03,71.46,30.49,13.17,19.59,33.88
184.88,36.98,22.31,10.69,8.3,6.18,8.5
261.36,39.2,31.82,15.46,11.0,10.19,10.47
1633.98,245.1,191.72,108.48,74.62,57.13,106.08
260.25,52.05,31.93,15.75,9.68,8.73,15.59
190.0,28.5,26.49,13.54,9.35,5.24,14.38
918.41,275.52,119.15,53.42,34.16,36.64,54.32
155.29,46.59,16.05,10.74,4.07,6.67,10.46
206.8,62.04,21.72,10.48,6.94,6.41,14.48
570.98,85.65,57.47,39.99,18.33,27.49,30.55
762.68,152.54,84.01,52.84,23.21,37.43,48.14
955.74,143.36,106.25,71.47,38.79,40.49,68.92
198.01,59.4,20.51,14.06,8.43,7.47,15.53
579.93,173.98,77.99,29.75,21.6,12.84,32.56
247.95,49.59,33.47,18.8,11.16,5.87,11.57
221.76,66.53,28.04,12.31,10.01,5.53,10.34
942.63,141.39,124.69,62.37,38.09,46.78,41.41
231.94,46.39,33.53,13.51,7.13,8.1,15.96
449.74,89.95,50.21,22.72,22.04,14.73,21.45
407.71,81.54,50.01,21.91,12.93,18.54,29.58
152.86,30.57,18.42,8.3,3.57,3.99,9.1
779.75,155.95,110.03,51.89,31.07,24.93,51.39
563.59,112.72,65.02,42.55,24.23,18.03,26.22
73.48,11.02,8.72,5.81,3.53,2.26,5.78
449.46,89.89,49.26,34.54,10.87,18.52,19.12
193.97,38.79,19.7,12.29,4.6,7.8,14.97
865.9,173.18,125.17,68.53,35.8,27.45,62.93
113.27,22.65,15.9,5.84,4.5,3.01,4.76
270.68,40.6,37.86,20.23,8.69,12.09,15.31
480.93,72.14,54.4,28.39,17.79,21.62,21.74
376.0,112.8,40.15,29.15,8.56,15.56,29.08
662.8,198.84,86.19,47.31,22.15,28.34,43.2
106.84,32.05,13.21,7.72,4.37,2.76,6.31
1349.7,269.94,151.52,81.77,54.85,43.84,73.15
547.97,109.59,76.06,28.63,17.41,21.83,33.27
1068.36,213.67,114.69,63.16,47.32,41.07,60.77
724.51,108.68,102.24,48.1,28.01,32.92,52.7
356.67,53.5,52.39,27.61,15.45,16.0,18.13
128.86,25.77,17.67,9.78,5.69,4.91,5.61
229.35,45.87,30.65,14.5,7.83,6.63,12.37
1284.02,256.8,150.93,66.44,39.65,47.19,93.5
1090.57,218.11,118.27,80.01,39.86,38.82,59.28
219.3,65.79,24.36,17.14,6.99,5.28,15.83
37.77,11.33,4.44,2.64,1.05,1.43,2.54
303.67,45.55,37.31,15.93,12.99,10.22,19.26
285.99,57.2,41.6,14.48,10.32,7.62,13.52
294.8,58.96,35.87,23.1,7.56,8.71,18.12
549.46,82.42,79.92,42.44,12.21,15.48,38.02
725.65,217.7,81.32,38.11,24.4,18.34,29.38
795.0,159.0,111.84,50.86,34.94,16.57,60.3
514.23,154.27,67.8,27.82,13.0,16.92,36.83
85.24,17.05,9.36,5.39,2.99,2.19,5.98
274.0,82.2,29.14,16.13,10.63,10.35,15.23
2274.18,454.84,227.86,154.8612999999998,87.33179999999972,79.21,147.2611999999998
485.64,97.13,56.8,38.35,10.53,21.72,22.26
483.17,96.63,54.35,25.95,14.79,18.12,32.9
479.96,71.99,70.67,30.58,20.74,10.09,29.77
501.9,100.38,68.85,37.56,22.42,17.04,36.42
53.5,16.05,5.58,4.03,2.06,1.13,2.16
297.22,44.58,40.45,18.01,10.59,9.06,13.61
349.25,69.85,39.52,23.2,12.23,13.1,23.33
1003.55,200.71,140.25,71.67,48.22,43.23,56.04
373.99,74.8,45.92,29.65,17.85,14.79,17.31
96.44,19.29,10.69,7.03,4.56,3.76,7.34
507.84,101.57,72.11,36.6,23.82,24.79,30.59
189.25,56.77,28.01,14.51,8.49,5.36,12.53
136.0,20.4,16.92,10.36,4.31,5.81,8.58
184.71,36.94,22.25,10.71,6.99,5.95,9.18
555.63,111.13,73.58,41.71,21.23,19.24,31.67
985.46,197.09,110.57,54.66,44.31,34.11,55.52
529.77,158.93,77.78,29.29,17.39,22.83,33.54
596.88,179.07,78.85,31.6,29.64,12.56,44.91
525.6,105.12,71.92,36.28,11.52,13.98,34.85
390.4,117.12,54.39,23.42,8.61,12.94,22.86
628.7,125.74,88.03,35.29,13.34,31.08,45.92
51.99,7.8,7.14,3.07,2.04,1.06,2.1
393.46,59.02,44.9,27.01,10.39,11.25,27.93
156.05,31.21,20.77,12.33,5.37,5.47,12.25
912.72,136.91,119.02,49.23,25.07,29.65,55.91
320.02,96.01,46.68,18.43,7.13,7.5,13.13
369.02,73.8,50.63,26.14,8.0,16.34,22.02
107.99,32.4,13.82,6.03,4.3,3.99,7.39
812.06,243.62,118.67,62.81,28.75,35.46,61.21
594.65,118.93,85.1,39.9,26.95,15.68,44.68
562.09,168.63,64.46,38.15,13.85,14.5,44.45
187.86,56.36,27.47,14.77,8.17,9.05,8.31
193.87,38.77,23.89,13.86,8.34,5.27,8.76
430.52,129.15,48.97,26.86,8.66,20.77,17.48
206.54,61.96,22.4,14.42,10.13,9.54,10.44
509.8,152.94,68.43,27.13,17.2,24.82,40.22
63.9,19.17,8.45,4.44,2.58,3.0,4.75
243.73,36.56,31.67,17.37,10.2,11.69,13.6
1515.51,454.65,214.1,83.59,53.27,70.74,114.44
511.68,153.5,76.3,36.85,11.35,16.08,20.77
411.39,123.42,43.86,21.62,10.55,16.7,25.73
1762.14,528.64,249.04,98.62,68.75,43.07,86.39
55.55,16.67,7.55,3.56,1.88,1.97,3.59
187.51,37.5,23.08,13.37,4.32,4.42,14.35
261.17,39.18,30.63,17.84,9.88,10.62,13.69
715.36,143.07,93.83,39.62,24.4,17.21,50.61
725.33,108.8,98.75,37.23,32.09,33.58,41.7
180.06,36.01,22.47,11.27,5.22,3.98,11.98
799.88,239.97,90.14,55.92,33.94,25.17,51.1
260.72,52.14,35.46,15.73,11.78,12.73,19.77
949.01,189.8,100.98,57.1,19.02,40.43,59.78
157.59,47.28,17.28,10.75,3.25,6.47,11.85
326.18,48.93,42.4,21.17,12.11,12.56,18.92
243.22,36.48,29.81,18.69,5.82,5.6,12.09
837.92,167.58,109.27,52.37,29.51,26.33,58.51
236.96,47.39,33.28,13.08,8.76,9.62,12.86
